dem_status;station_eoi_code;station_name;component_code;component_name;component_short_name;zone_objective_code1;zone_code1;zone_name1;zone_objective_code2;zone_code2;zone_name2;measurement_code;meas_conf_group;measurement_start_date;measurement_end_date;measurement_method_type;measurement_technique_principle;measurement_equipment;integration_time_frequency;integration_time_unit;height_sampling_point;length_sampling_line;location_sampling_point;sampling_time;sampling_time_unit;calibration_frequency;calibration_unit;calibration_method;calibration_description;body_or_programme
;NL00627;Bilthoven-Van Leeuwenhoeklaan;12;Lead (aerosol);Pb;human;NL0200;Midden;;;;102;102;20080101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00627;Bilthoven-Van Leeuwenhoeklaan;14;Cadmium (aerosol);Cd;;;;;;;102;102;20080101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00627;Bilthoven-Van Leeuwenhoeklaan;15;Nickel (aerosol);Ni;;;;;;;101;101;20080101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00627;Bilthoven-Van Leeuwenhoeklaan;18;Arsenic (aerosol);As;;;;;;;101;101;20080101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00627;Bilthoven-Van Leeuwenhoeklaan;45;Particulate ammonium (aerosol);NH4;;;;;;;101;101;20090101;20130101;Active Sampler;Continous flow analysis (CFA);SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00627;Bilthoven-Van Leeuwenhoeklaan;46;Particulate nitrate (aerosol);NO3;;;;;;;101;101;20090101;20130101;Active Sampler;Ion chromatography;SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00627;Bilthoven-Van Leeuwenhoeklaan;47;Particulate sulphate (aerosol);SO4 (H2SO4 aerosols) (SO4--);;;;;;;101;101;20090101;20130101;Active Sampler;Ion chromatography;SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00627;Bilthoven-Van Leeuwenhoeklaan;63;Zinc (aerosol);Zn;;;;;;;101;101;20080101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00627;Bilthoven-Van Leeuwenhoeklaan;629;calcium (aerosol);Ca++;;;;;;;101;101;20080101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00627;Bilthoven-Van Leeuwenhoeklaan;631;chloride (aerosol);Cl-;;;;;;;101;101;20090101;20130101;Active Sampler;Ion chromatography;SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00627;Bilthoven-Van Leeuwenhoeklaan;659;magnesium (aerosol);Mg++;;;;;;;100;100;20080101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00627;Bilthoven-Van Leeuwenhoeklaan;668;sodium (aerosol);Na+;;;;;;;100;100;20080101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00628;De Bilt-Wilhelminalaan;36;Wet nitrogen deposition (flux);N-DEP;;;;;;;101;101;20060102;;Active Sampler;UNKNOWN;EIGENBRODT (NSA 181 KHT) - WET ONLY SAMPLER;4;week;2;0;free air flow;2;week;1;month;standard solution;;
;NL00628;De Bilt-Wilhelminalaan;37;Wet sulphur deposition (flux);S-DEP;;;;;;;101;101;20060102;;Active Sampler;Ion chromatography;EIGENBRODT (NSA 181 KHT) - WET ONLY SAMPLER;4;week;2;0;free air flow;2;week;1;month;standard solution;;
;NL00631;Biddinghuizen-Hoekwantweg;5;Particulate matter < 10 µm (aerosol);PM10;human;NL0100;Noord;;;;100;100;20030325;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;free air flow;1;hour;3;month;calibration filter;;EU EoI+EEA EuroAirnet
;NL00631;Biddinghuizen-Hoekwantweg;7;Ozone (air);O3;human/eco;NL0100;Noord;;;;112;111;20110302;;Automatic Analyzer;Ultraviolet (UV) photometry;Thermo model 49i O3 analyser;1;hour;4;3;free air flow;10;second;1;day;uv lamp (ozone generator);;EU EoI+EEA EuroAirnet
;NL00631;Biddinghuizen-Hoekwantweg;8;Nitrogen dioxide (air);NO2;human;NL0100;Noord;ozone;NL0100;Noord;113;111;20070209;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00631;Biddinghuizen-Hoekwantweg;9;Nitrogen oxides (air);NOX;ozone;NL0100;Noord;;;;103;111;20070209;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;
;NL00631;Biddinghuizen-Hoekwantweg;38;Nitrogen monoxide (air);NO;;;;;;;113;111;20070209;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00633;Zegveld-Oude Meije;5;Particulate matter < 10 µm (aerosol);PM10;human;NL0200;Midden;;;;100;100;20030320;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;free air flow;1;hour;3;month;calibration filter;;EU EoI+EEA EuroAirnet
;NL00633;Zegveld-Oude Meije;7;Ozone (air);O3;human/eco;NL0200;Midden;;;;112;111;20110309;;Automatic Analyzer;Ultraviolet (UV) photometry;Thermo model 49i O3 analyser;1;hour;4;3;free air flow;10;second;1;day;uv lamp (ozone generator);;EU EoI+EEA EuroAirnet
;NL00633;Zegveld-Oude Meije;8;Nitrogen dioxide (air);NO2;human;NL0200;Midden;ozone;NL0200;Midden;102;101;20070118;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00633;Zegveld-Oude Meije;9;Nitrogen oxides (air);NOX;ozone;NL0200;Midden;;;;102;101;20070118;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;
;NL00633;Zegveld-Oude Meije;10;Carbon monoxide (air);CO;human;NL0200;Midden;;;;101;101;19940101;;Automatic Analyzer;Non-dispersive infrared spectroscopy (NDIR);Thermo model 48w CO analyser;1;hour;4;3;free air flow;10;second;4;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00633;Zegveld-Oude Meije;20;Benzene (air);C6H6;human;NL0200;Midden;;;;102;102;20100101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;day;8;10;free air flow;30;minute;2;week;compressed gases;;
;NL00633;Zegveld-Oude Meije;21;Toluene (air);C6H5-CH3;;;;;;;101;101;20100101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;day;8;10;free air flow;30;minute;2;week;compressed gases;;
;NL00633;Zegveld-Oude Meije;35;Ammonia (air);NH3;;;;;;;100;100;19920720;;Automatic Analyzer;conductimetry;ECN - AMOR;1;hour;4;3;free air flow;1;hour;83;hour;standard solution;;EU EoI+EEA EuroAirnet
;NL00633;Zegveld-Oude Meije;38;Nitrogen monoxide (air);NO;;;;;;;102;101;20070118;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00633;Zegveld-Oude Meije;431;Ethyl benzene (air);C6H5-C2H5;;;;;;;102;102;20100101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;day;8;10;free air flow;30;minute;2;week;compressed gases;;
;NL00633;Zegveld-Oude Meije;464;mp-Xylene (air);mp-C6H4(CH3)2;;;;;;;102;102;20100101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;day;8;10;free air flow;30;minute;2;week;compressed gases;;
;NL00633;Zegveld-Oude Meije;482;o-Xylene (air);o-C6H4-(CH3)2;;;;;;;102;102;20100101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;day;8;10;free air flow;30;minute;2;week;compressed gases;;
;NL00636;Utrecht-de Jongweg;5;Particulate matter < 10 µm (aerosol);PM10;human;NL0220;Utrecht;;;;101;100;20080117;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;pavement;1;hour;3;month;calibration filter;;EU EoI+EEA EuroAirnet
;NL00636;Utrecht-de Jongweg;8;Nitrogen dioxide (air);NO2;human;NL0220;Utrecht;;;;112;111;20070411;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;pavement;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00636;Utrecht-de Jongweg;9;Nitrogen oxides (air);NOX;ozone;NL0220;Utrecht;;;;102;101;20070411;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;pavement;10;second;1;day;compressed gases;;EU EoI
;NL00636;Utrecht-de Jongweg;38;Nitrogen monoxide (air);NO;;;;;;;112;111;20070411;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;pavement;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00636;Utrecht-de Jongweg;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;human;NL0220;Utrecht;;;;100;100;20090708;;Active Sampler;Gravimetric analysis;DERENDA;1;day;3;2;pavement;1;natural day;3;month;flow rate check;;
;NL00638;Utrecht-Vleutenseweg;20;Benzene (air);C6H6;human;NL0220;Utrecht;;;;101;101;20100101;20130101;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;day;8;10;free air flow;30;minute;2;week;compressed gases;;
;NL00638;Utrecht-Vleutenseweg;21;Toluene (air);C6H5-CH3;;;;;;;101;101;20100101;20130101;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;day;8;10;free air flow;30;minute;2;week;compressed gases;;
;NL00638;Utrecht-Vleutenseweg;431;Ethyl benzene (air);C6H5-C2H5;;;;;;;101;101;20100101;20130101;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;day;8;10;free air flow;30;minute;2;week;compressed gases;;
;NL00638;Utrecht-Vleutenseweg;464;mp-Xylene (air);mp-C6H4(CH3)2;;;;;;;101;101;20100101;20130101;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;day;8;10;free air flow;30;minute;2;week;compressed gases;;
;NL00638;Utrecht-Vleutenseweg;482;o-Xylene (air);o-C6H4-(CH3)2;;;;;;;101;101;20100101;20130101;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;day;8;10;free air flow;30;minute;2;week;compressed gases;;
;NL00639;Utrecht-Erzeijstraat;5;Particulate matter < 10 µm (aerosol);PM10;human;NL0220;Utrecht;;;;101;100;20071108;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;kerbside;1;hour;3;month;calibration filter;;EU EoI+EEA EuroAirnet
;NL00639;Utrecht-Erzeijstraat;7;Ozone (air);O3;;;;;;;102;101;20100326;;Automatic Analyzer;Ultraviolet (UV) photometry;Thermo model 49i O3 analyser;1;hour;3;2;kerbside;10;second;1;day;uv lamp (ozone generator);;EU EoI+EEA EuroAirnet
;NL00639;Utrecht-Erzeijstraat;8;Nitrogen dioxide (air);NO2;human;NL0220;Utrecht;;;;102;101;20080721;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;kerbside;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00639;Utrecht-Erzeijstraat;9;Nitrogen oxides (air);NOX;ozone;NL0220;Utrecht;;;;102;101;20080721;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;kerbside;10;second;1;day;compressed gases;;
;NL00639;Utrecht-Erzeijstraat;20;Benzene (air);C6H6;human;NL0220;Utrecht;;;;101;100;20130101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;week;3;2;kerbside;1;week;1;month;standard solution; ;
;NL00639;Utrecht-Erzeijstraat;21;Toluene (air);C6H5-CH3;;;;;;;101;100;20130101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;week;3;2;kerbside;1;week;1;month;standard solution; ;
;NL00639;Utrecht-Erzeijstraat;38;Nitrogen monoxide (air);NO;;;;;;;102;101;20080721;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;kerbside;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00639;Utrecht-Erzeijstraat;431;Ethyl benzene (air);C6H5-C2H5;;;;;;;101;100;20130101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;week;3;2;kerbside;1;week;1;month;standard solution; ;
;NL00639;Utrecht-Erzeijstraat;464;mp-Xylene (air);mp-C6H4(CH3)2;;;;;;;101;100;20130101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;week;3;2;kerbside;1;week;1;month;standard solution; ;
;NL00639;Utrecht-Erzeijstraat;482;o-Xylene (air);o-C6H4-(CH3)2;;;;;;;101;100;20130101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;week;3;2;kerbside;1;week;1;month;standard solution; ;
;NL00722;Eibergen-Lintveldseweg;1;Sulphur dioxide (air);SO2;human;NL0200;Midden;;;;111;111;19860401;;Automatic Analyzer;UV fluorescence;Thermo model 43w SO2 analyser;1;hour;4;3;free air flow;10;second;7;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00722;Eibergen-Lintveldseweg;5;Particulate matter < 10 µm (aerosol);PM10;human;NL0200;Midden;;;;101;100;20030429;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;free air flow;1;hour;3;month;calibration filter;;EU EoI+EEA EuroAirnet
;NL00722;Eibergen-Lintveldseweg;7;Ozone (air);O3;human/eco;NL0200;Midden;;;;112;111;20110315;;Automatic Analyzer;Ultraviolet (UV) photometry;Thermo model 49i O3 analyser;1;hour;4;3;free air flow;10;second;1;day;uv lamp (ozone generator);;EU EoI+EEA EuroAirnet
;NL00722;Eibergen-Lintveldseweg;8;Nitrogen dioxide (air);NO2;human;NL0200;Midden;ozone;NL0200;Midden;112;111;20061010;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00722;Eibergen-Lintveldseweg;9;Nitrogen oxides (air);NOX;ozone;NL0200;Midden;;;;102;101;20061010;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00722;Eibergen-Lintveldseweg;35;Ammonia (air);NH3;;;;;;;100;100;19920720;;Automatic Analyzer;conductimetry;ECN - AMOR;1;hour;4;3;free air flow;1;hour;83;hour;standard solution;;EU EoI+EEA EuroAirnet+EMEP
;NL00722;Eibergen-Lintveldseweg;38;Nitrogen monoxide (air);NO;;;;;;;112;111;20061010;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00728;Apeldoorn-Stationsstraat;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;101;101;20120101;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;free air flow;1;hour;3;month;flow rate check; ;EU EoI
;NL00641;Breukelen-Snelweg;5;Particulate matter < 10 µm (aerosol);PM10;human;NL0200;Midden;;;;101;101;20050110;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;pavement;1;hour;3;month;calibration filter;;EU EoI+EEA EuroAirnet
;NL00641;Breukelen-Snelweg;6;Black smoke (air);BS;;;;;;;100;100;20090519;20140101;Automatic Analyzer;Reflectometry;SX200;1;day;3;3;pavement;1;natural day;6;month;reference measurement meth.;;EU EoI+EEA EuroAirnet
;NL00641;Breukelen-Snelweg;7;Ozone (air);O3;human/eco;NL0200;Midden;;;;101;100;20110331;;Automatic Analyzer;Ultraviolet (UV) photometry;Thermo model 49i O3 analyser;1;hour;4;3;pavement;10;second;1;day;uv lamp (ozone generator);;EU EoI+EEA EuroAirnet
;NL00641;Breukelen-Snelweg;8;Nitrogen dioxide (air);NO2;human;NL0200;Midden;ozone;NL0200;Midden;101;100;20070613;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;pavement;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00641;Breukelen-Snelweg;9;Nitrogen oxides (air);NOX;ozone;NL0200;Midden;;;;101;100;20070613;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;pavement;10;second;1;day;compressed gases;;
;NL00641;Breukelen-Snelweg;38;Nitrogen monoxide (air);NO;;;;;;;101;100;20070613;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;pavement;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00641;Breukelen-Snelweg;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;human;NL0200;Midden;;;;100;100;20080101;;Active Sampler;Gravimetric analysis;DERENDA;1;day;3;2;pavement;1;natural day;3;month;flow rate check;;
;NL00444;De Zilk-Vogelaarsdreef;1;Sulphur dioxide (air);SO2;human;NL0200;Midden;;;;100;100;19940420;;Automatic Analyzer;UV fluorescence;Thermo model 43w SO2 analyser;1;hour;4;3;free air flow;10;second;7;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00444;De Zilk-Vogelaarsdreef;5;Particulate matter < 10 µm (aerosol);PM10;human;NL0200;Midden;;;;101;100;20030423;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;free air flow;1;hour;3;month;calibration filter;;EU EoI+EEA EuroAirnet
;NL00444;De Zilk-Vogelaarsdreef;6;Black smoke (air);BS;;;;;;;101;101;20001213;;Automatic Analyzer;Reflectometry;SX200;1;day;3;3;free air flow;1;natural day;6;month;reference measurement meth.;;EU EoI+EEA EuroAirnet
;NL00444;De Zilk-Vogelaarsdreef;7;Ozone (air);O3;human/eco;NL0200;Midden;;;;101;100;20110310;;Automatic Analyzer;Ultraviolet (UV) photometry;Thermo model 49i O3 analyser;1;hour;4;3;free air flow;10;second;1;day;uv lamp (ozone generator);;EU EoI+EEA EuroAirnet
;NL00444;De Zilk-Vogelaarsdreef;8;Nitrogen dioxide (air);NO2;human;NL0200;Midden;ozone;NL0200;Midden;101;100;20070504;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00444;De Zilk-Vogelaarsdreef;9;Nitrogen oxides (air);NOX;ozone;NL0200;Midden;;;;101;100;20070504;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;
;NL00444;De Zilk-Vogelaarsdreef;35;Ammonia (air);NH3;;;;;;;100;100;19940420;;Automatic Analyzer;conductimetry;ECN - AMOR;1;hour;4;3;free air flow;1;hour;83;hour;standard solution;;EU EoI+EEA EuroAirnet
;NL00444;De Zilk-Vogelaarsdreef;36;Wet nitrogen deposition (flux);N-DEP;;;;;;;101;101;20060104;;Active Sampler;UNKNOWN;EIGENBRODT (NSA 181 KHT) - WET ONLY SAMPLER;4;week;2;0;free air flow;2;week;1;month;standard solution;;
;NL00444;De Zilk-Vogelaarsdreef;37;Wet sulphur deposition (flux);S-DEP;;;;;;;101;101;20060104;;Active Sampler;Ion chromatography;EIGENBRODT (NSA 181 KHT) - WET ONLY SAMPLER;4;week;2;0;free air flow;2;week;1;month;standard solution;;
;NL00444;De Zilk-Vogelaarsdreef;38;Nitrogen monoxide (air);NO;;;;;;;101;100;20070504;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00444;De Zilk-Vogelaarsdreef;45;Particulate ammonium (aerosol);NH4;;;;;;;101;101;20090101;;Active Sampler;Continous flow analysis (CFA);SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00444;De Zilk-Vogelaarsdreef;46;Particulate nitrate (aerosol);NO3;;;;;;;101;101;20090101;;Active Sampler;Ion chromatography;SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00444;De Zilk-Vogelaarsdreef;47;Particulate sulphate (aerosol);SO4 (H2SO4 aerosols) (SO4--);;;;;;;101;101;20090101;;Active Sampler;Ion chromatography;SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00444;De Zilk-Vogelaarsdreef;622;Benzo(ghi)perylene (air+aerosol);Benzo(ghi)perylene;;;;;;;100;100;20110101;;Active Sampler;Gas chromatography + mass spectrometry (GC-MS);SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;EU EoI+EEA EuroAirnet
;NL00444;De Zilk-Vogelaarsdreef;631;chloride (aerosol);Cl-;;;;;;;101;101;20090101;;Active Sampler;Ion chromatography;SVEN LECKEL SEQ47/50;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;
;NL00444;De Zilk-Vogelaarsdreef;728;vanadium (precip);Vanadium;;;;;;;100;100;20080101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);Eigenbrodt NSA181KHT;1;week;2;0;free air flow;1;week;1;month;standard solution;;
;NL00444;De Zilk-Vogelaarsdreef;753;precipitation_amount (precip);precip_amount;;;;;;;100;100;20080101;;Active Sampler;Gravimetric analysis;Eigenbrodt_UNS-130E;1;week;2;0;free air flow;1;week;1;month;standard solution;;
;NL00444;De Zilk-Vogelaarsdreef;753;precipitation_amount (precip);precip_amount;;;;;;;101;101;20080101;;Active Sampler;Gravimetric analysis;Eigenbrodt NSA181KHT;1;week;2;0;free air flow;1;week;1;month;standard solution;;EU EoI+EEA EuroAirnet+EMEP
;NL00444;De Zilk-Vogelaarsdreef;2012;Lead (precip);Pb;;;;;;;100;100;20080101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);Eigenbrodt NSA181KHT;1;week;2;0;free air flow;1;week;1;month;standard solution;;EU EoI+EEA EuroAirnet+EMEP
;NL00444;De Zilk-Vogelaarsdreef;2013;Mercury (precip);Hg;;;;;;;100;100;20080101;;Automatic Analyzer;atomic fluorescence spectrometry;Eigenbrodt_UNS-130E;1;week;2;0;free air flow;1;week;1;month;standard solution;;EU EoI+EEA EuroAirnet
