"URI","Label","Definition","Notation","StartDate","EndDate","hasProtectionTarget","hasProtectionTarget","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","recommendedUnit","recommendedUnit","skos:altLabel","skos:altLabel@bg","skos:scopeNote","skos:scopeNote"
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/36","Wet nitrogen deposition (flux)","N-DEP - recommended unit: mg N/m2.m","N-DEP","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/mgN.m-2.m-1",,"N-DEP",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3631","chloride in TSP (aerosol)","Cl- in TSP - recommended unit: µg/m3","Cl- in TSP","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Cl- in TSP",,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/364","anthanthrene (air+aerosol)","Anthanthrene - recommended unit: ng/m3","Anthanthrene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Anthanthrene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3668","sodium in TSP (aerosol)","Na+ in TSP - recommended unit: µg/m3","Na+  in TSP","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Na+  in TSP",,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/37","Wet sulphur deposition (flux)","S-DEP - recommended unit: mg S/m2.m","S-DEP","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/mgS.m-2.m-1",,"S-DEP",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/372","Benzenecarbaldehyde (air)","Benzaldehyde - recommended unit: µg/m3","Benzaldehyde","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Benzaldehyde",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/373","Benzo(a)fluoranthene (air+aerosol)","Benzo(a)fluoranthene - recommended unit: ng/m3","Benzo(a)fluoranthene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(a)fluoranthene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38","Nitrogen monoxide (air)","NO - recommended unit: µg/m3","NO","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"NO",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/380","Benzo(b+j+k)fluoranthenes (air+aerosol)","Benzo(b+j+k)fluoranthenes - recommended unit: ng/m3","Benzo(b+j+k)fluoranthenes","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(b+j+k)fluoranthenes",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/381","Benzo(e)pyrene (air+aerosol)","Benzo(e)pyrene - recommended unit: ng/m3","Benzo(e)pyrene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(e)pyrene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/39","Hydrogen chloride (air)","HCl - recommended unit: µg/m3","HCl","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"HCl",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/390","biphenyl (air+aerosol)","Biphenyl - recommended unit: ng/m3","Biphenyl","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Biphenyl",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/391","black_carbon (aerosol)","Black Carbon - recommended unit: µg/m3","Black Carbon","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Black Carbon",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/393","butanales (air)","Butanales - recommended unit: µg/m3","Butanales","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Butanales",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/394","n-Butane (air)","H3C-CH2-CH2-CH3 - recommended unit: µg/m3","H3C-CH2-CH2-CH3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"H3C-CH2-CH2-CH3",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/395","butenes (air)","Butenes - recommended unit: pptv","Butenes","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"Butenes",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4","Total suspended particulates (aerosol)","SPM - recommended unit: µg/m3","SPM","2013-09-20","",,,"http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPDA350","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPDA350E","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPDA351","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPDA351E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"SPM",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/40","Hydrogen fluoride (air)","HF - recommended unit: µg/m3","HF","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"HF",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/401","carbontetrachloride (air)","Carbon-tetrachloride - recommended unit: pptv","Carbon-tetrachloride","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"Carbon-tetrachloride",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4013","Elemental Gaseous Mercury (air+aerosol)","Hg0 - recommended unit: ng/m3","Hg0","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Hg0",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/406","chrysene (precip)","Chrysene - recommended unit: ng/l","Chrysene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Chrysene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/41","Methane (air)","CH4 - recommended unit: µg/m3","CH4","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"CH4",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/412","conductivity (precip)","k - recommended unit: uS/cm","k","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/uS.cm-1",,"k",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/415","coronene (air+aerosol)","Coronene - recommended unit: ng/m3","Coronene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Coronene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/416","cyclohexane (air)","Cyclo-hexane - recommended unit: pptv","Cyclo-hexane","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"Cyclo-hexane",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/417","Cyklopenta(cd)pyrene (air+aerosol)","Cyklopenta(cd)pyrene - recommended unit: ng/m3","Cyklopenta(cd)pyrene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Cyklopenta(cd)pyrene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/418","Dibenzo(ac+ah)anthracenes (precip)","Dibenzo(ac+ah)anthracenes - recommended unit: ng/m3","Dibenzo(ac+ah)anthracenes","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Dibenzo(ac+ah)anthracenes",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/419","Dibenzo(ah)anthracene (precip)","Dibenzo(ah)anthracene - recommended unit: ng/l","Dibenzo(ah)anthracene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Dibenzo(ah)anthracene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/420","dibenzofuran (air+aerosol)","Dibenzofuran - recommended unit: ng/m3","Dibenzofuran","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Dibenzofuran",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/421","dibenzothiophene (air+aerosol)","Dibenzothiophene - recommended unit: ng/m3","Dibenzothiophene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Dibenzothiophene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/425","dinitrogenoxide (air)","N2O - recommended unit: ppbv","N2O","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ppbv",,"N2O",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/426","endrin (precip)","Endrin - recommended unit: ng/l","Endrin","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Endrin",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/427","ethanal (air)","Acetaldehyde - recommended unit: µg/m3","Acetaldehyde","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Acetaldehyde",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/428","Ethane (air)","C2H6 - recommended unit: µg/m3","C2H6","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"C2H6",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/429","ethanedial (air)","Glyoxal - recommended unit: µg/m3","Glyoxal","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Glyoxal",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/430","Ethene (Ethylene) (air)","H2C=CH2 - recommended unit: µg/m3","H2C=CH2","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"H2C=CH2",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/431","Ethyl benzene (air)","C6H5-C2H5 - recommended unit: µg/m3","C6H5-C2H5","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"C6H5-C2H5",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/432","Ethyne (Acetylene) (air)","HC=CH - recommended unit: µg/m3","HC=CH","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"HC=CH",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4330","PCB_105 (air+aerosol)","PCB-105 - recommended unit: pg/m3","PCB-105","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PCB-105",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4336","PCB_149 (air+aerosol)","PCB-149 - recommended unit: pg/m3","PCB-149","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PCB-149",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4339","PCB_156 (air+aerosol)","PCB-156 - recommended unit: pg/m3","PCB-156","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PCB-156",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4341","PCB_18 (air+aerosol)","PCB-18 - recommended unit: pg/m3","PCB-18","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PCB-18",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4347","PCB_31 (air+aerosol)","PCB-31 - recommended unit: pg/m3","PCB-31","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PCB-31",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/435","fluorene (air+aerosol)","Fluorene - recommended unit: ng/m3","Fluorene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Fluorene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/438","halon_1211 (air)","Halon 1211 - recommended unit: pptv","Halon 1211","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"Halon 1211",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/439","halon_1301 (air)","Halon 1301 - recommended unit: pptv","Halon 1301","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"Halon 1301",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/440","heptachlor (precip)","Heptachlor - recommended unit: ng/l","Heptachlor","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Heptachlor",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4406","chrysene (air+aerosol)","Chrysene - recommended unit: ng/m3","Chrysene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Chrysene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4407","chrysene_triphenylene (air+aerosol)","Chrysene + Triphenylene - recommended unit: ng/m3","Chrysene + Triphenylene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Chrysene + Triphenylene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/441","n-Heptane (air)","C7H16 - recommended unit: µg/m3","C7H16","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"C7H16",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/442","hexanal (air)","n-Hexanal - recommended unit: µg/m3","n-Hexanal","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"n-Hexanal",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/443","n-Hexane (air)","C6H14 - recommended unit: µg/m3","C6H14","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"C6H14",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/447","i-Butane (2-methylpropane) (air)","H3C-CH(CH3)2 - recommended unit: µg/m3","H3C-CH(CH3)2","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"H3C-CH(CH3)2",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/448","isoheptane (air)","i-Heptane - recommended unit: µg/m3","i-Heptane","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"i-Heptane",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/449","i-Octane (2,2,4-trimethylpentane) (air)","(CH3)3-C-CH2-CH-(CH3)2 - recommended unit: µg/m3","(CH3)3-C-CH2-CH-(CH3)2","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"(CH3)3-C-CH2-CH-(CH3)2",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/45","Particulate ammonium (aerosol)","NH4 - recommended unit: µg/m3","NH4","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"NH4",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/450","i-Pentane (2-methylbutane) (air)","H3C-CH2-CH(CH3)2 - recommended unit: µg/m3","H3C-CH2-CH(CH3)2","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"H3C-CH2-CH(CH3)2",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/451","Isoprene (2-methyl-1,3-butadiene) (air)","CH2=CH-C(CH3)=CH2 - recommended unit: µg/m3","CH2=CH-C(CH3)=CH2","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"CH2=CH-C(CH3)=CH2",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/46","Particulate nitrate (aerosol)","NO3 - recommended unit: µg/m3","NO3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"NO3",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/463","methylchloroform (air)","Methyl-chloroform - recommended unit: pptv","Methyl-chloroform","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"Methyl-chloroform",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/464","m,p-Xylene (air)","m,p-C6H4(CH3)2 - recommended unit: µg/m3","m,p-C6H4(CH3)2","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"m,p-C6H4(CH3)2",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/465","naphtalene (air+aerosol)","Naphtalene - recommended unit: ng/m3","Naphtalene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Naphtalene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/466","neohexane (air)","Neo-hexane - recommended unit: pptv","Neo-hexane","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"Neo-hexane",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/467","neopentane (air)","Neo-pentane - recommended unit: pptv","Neo-pentane","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"Neo-pentane",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/47","Particulate sulphate (aerosol)","SO4 (H2SO4 aerosols) (SO4--) - recommended unit: µg/m3","SO4 (H2SO4 aerosols) (SO4--)","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"SO4 (H2SO4 aerosols) (SO4--)",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/475","n-Octane (air)","C8H18 - recommended unit: µg/m3","C8H18","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"C8H18",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/48","Selenium (aerosol)","Se - recommended unit: ng/m3","Se","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Se",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813","Total gaseous mercury (air+aerosol)","Hg0 + Hg-reactive - recommended unit: ng/m3","Hg0 + Hg-reactive","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Hg0 + Hg-reactive",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/482","o-Xylene (air)","o-C6H4-(CH3)2 - recommended unit: µg/m3","o-C6H4-(CH3)2","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"o-C6H4-(CH3)2",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/485","pentanal (air)","Valeraldehyde - recommended unit: µg/m3","Valeraldehyde","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Valeraldehyde",,"Reciprocal exchange",
